CustomerID,first_purchase_date,total_orders,total_revenue,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Segment
14049,2011-07-04 11:47:00,4,6713.55,159,4,6713.55,3,4,5,345,Loyalists
14050,2011-11-08 10:00:00,2,746.36,32,2,746.36,5,3,3,533,Loyalists
14051,2011-12-01 13:27:00,23,18259.95,8,23,18259.95,5,5,5,555,Champions
14052,2011-11-20 12:30:00,1,225.36,20,1,225.36,5,1,1,511,Potential Loyalist
14053,2011-07-03 12:21:00,2,260.25,160,2,260.25,3,3,1,331,Loyalists
14054,2011-10-05 15:49:00,1,92.46,65,1,92.46,4,1,1,411,Potential Loyalist
14055,2011-08-25 15:04:00,1,725.64,106,1,725.64,3,1,3,313,Others
14056,2011-08-03 16:35:00,23,8214.65,128,23,8214.65,3,5,5,355,Loyalists
14057,2011-03-03 14:56:00,17,7767.66,281,17,7767.66,2,5,5,255,Others
14059,2011-03-18 10:06:00,1,183.6,267,1,183.6,2,1,1,211,Hibernating
14060,2011-08-01 10:08:00,19,7669.22,131,19,7669.22,3,5,5,355,Loyalists
14062,2011-09-09 10:31:00,12,13561.24,92,12,13561.24,4,5,5,455,Champions
14064,2011-03-10 12:59:00,5,1353.74,274,5,1353.74,2,4,4,244,Others
14066,2011-03-18 12:21:00,1,152.55,267,1,152.55,2,1,1,211,Hibernating
14067,2011-09-04 12:00:00,2,374.7,97,2,374.7,4,3,2,432,Loyalists
14068,2011-01-23 16:02:00,1,531.7,320,1,531.7,1,1,2,112,Hibernating
14071,2011-12-06 12:12:00,8,1438.82,4,8,1438.82,5,5,4,554,Champions
14073,2011-11-07 15:49:00,1,151.04,32,1,151.04,5,1,1,511,Potential Loyalist
14075,2011-12-05 08:38:00,3,942.26,5,3,942.26,5,3,3,533,Loyalists
14076,2011-08-02 15:19:00,1,122.47,129,1,122.47,3,1,1,311,Others
14077,2011-03-10 15:52:00,5,499.42,274,5,499.42,2,4,2,242,Others
14078,2010-12-01 12:54:00,6,1185.61,373,6,1185.61,1,5,4,154,Others
14079,2011-08-07 12:10:00,1,375.1,125,1,375.1,3,1,2,312,Others
14080,2011-11-07 11:09:00,1,45.6,33,1,45.6,5,1,1,511,Potential Loyalist
14081,2010-12-05 15:47:00,2,1869.04,369,2,1869.04,1,3,4,134,Others
14082,2010-12-10 11:02:00,1,364.5,365,1,364.5,1,1,2,112,Hibernating
14083,2011-12-02 10:35:00,9,1478.32,8,9,1478.32,5,5,4,554,Champions
14085,2011-12-02 12:36:00,18,6436.45,8,18,6436.45,5,5,5,555,Champions
14087,2011-12-07 12:41:00,1,194.42,3,1,194.42,5,1,1,511,Potential Loyalist
14088,2011-06-02 17:50:00,13,58036.72,190,13,58036.72,3,5,5,355,Loyalists
14089,2011-10-14 10:38:00,1,161.0,57,1,161.0,4,1,1,411,Potential Loyalist
14090,2011-01-19 10:51:00,1,152.64,325,1,152.64,1,1,1,111,Hibernating
14092,2011-09-01 10:36:00,14,4997.14,100,14,4997.14,3,5,5,355,Loyalists
14093,2011-11-27 16:27:00,1,442.85,12,1,442.85,5,1,2,512,Potential Loyalist
14096,2011-09-02 15:45:00,17,65164.79,98,17,65164.79,4,5,5,455,Champions
14098,2011-11-03 10:13:00,1,147.35,37,1,147.35,5,1,1,511,Potential Loyalist
14099,2011-05-05 15:48:00,11,3922.9,218,11,3922.9,2,5,5,255,Others
14100,2011-07-25 11:01:00,1,194.9,138,1,194.9,3,1,1,311,Others
14101,2011-01-17 13:09:00,6,7820.82,326,6,7820.82,1,5,5,155,Others
14102,2011-11-02 13:46:00,5,1360.28,37,5,1360.28,5,4,4,544,Champions
14104,2011-07-08 12:50:00,2,216.21,155,2,216.21,3,3,1,331,Loyalists
14105,2011-04-14 17:58:00,1,1266.23,239,1,1266.23,2,1,4,214,Hibernating
14107,2011-05-03 13:31:00,7,3324.32,220,7,3324.32,2,5,5,255,Others
14108,2011-11-09 10:41:00,2,597.91,31,2,597.91,5,3,3,533,Loyalists
14109,2011-09-28 10:18:00,1,144.2,73,1,144.2,4,1,1,411,Potential Loyalist
14110,2011-05-03 13:39:00,12,5683.15,220,12,5683.15,2,5,5,255,Others
14111,2011-09-05 12:21:00,4,692.85,96,4,692.85,4,4,3,443,Loyalists
14112,2011-08-01 12:16:00,7,2915.15,131,7,2915.15,3,5,5,355,Loyalists
14113,2011-12-06 12:18:00,4,2273.92,4,4,2273.92,5,4,4,544,Champions
14114,2011-03-11 09:42:00,2,581.66,274,2,581.66,2,3,3,233,Others
14116,2011-10-06 13:45:00,5,1382.74,64,5,1382.74,4,4,4,444,Champions
14117,2011-07-19 09:49:00,1,90.0,144,1,90.0,3,1,1,311,Others
14121,2011-12-06 12:19:00,4,2780.15,4,4,2780.15,5,4,5,545,Champions
14124,2011-09-16 13:32:00,1,419.58,84,1,419.58,4,1,2,412,Potential Loyalist
14125,2011-11-11 12:20:00,3,2740.43,29,3,2740.43,5,3,5,535,Loyalists
14126,2011-12-02 11:45:00,3,706.13,8,3,706.13,5,3,3,533,Loyalists
14127,2011-02-02 12:26:00,3,1024.34,311,3,1024.34,1,3,3,133,Others
14128,2011-10-10 12:00:00,2,637.5,61,2,637.5,4,3,3,433,Loyalists
14129,2011-09-05 09:49:00,5,1123.86,96,5,1123.86,4,4,4,444,Champions
14130,2011-01-24 16:05:00,1,967.72,319,1,967.72,1,1,3,113,Hibernating
14132,2011-08-03 10:49:00,11,3586.03,129,11,3586.03,3,5,5,355,Loyalists
14133,2011-08-02 11:33:00,3,923.64,130,3,923.64,3,3,3,333,Loyalists
14135,2011-12-01 14:54:00,15,6502.22,8,15,6502.22,5,5,5,555,Champions
14138,2011-10-07 09:38:00,2,982.38,64,2,982.38,4,3,3,433,Loyalists
14139,2011-10-24 13:34:00,1,415.82,46,1,415.82,4,1,2,412,Potential Loyalist
14140,2011-12-06 09:05:00,2,935.05,4,2,935.05,5,3,3,533,Loyalists
14141,2011-12-07 09:53:00,4,915.13,3,4,915.13,5,4,3,543,Loyalists
14142,2010-12-01 16:33:00,1,623.62,373,1,623.62,1,1,3,113,Hibernating
14143,2011-07-29 09:48:00,1,115.8,134,1,115.8,3,1,1,311,Others
14145,2011-07-04 12:58:00,4,3742.2,158,4,3742.2,3,4,5,345,Loyalists
14146,2011-12-01 10:18:00,5,5432.43,9,5,5432.43,5,4,5,545,Champions
14147,2011-09-22 18:10:00,2,483.4,78,2,483.4,4,3,2,432,Loyalists
14148,2011-04-20 12:02:00,1,157.2,234,1,157.2,2,1,1,211,Hibernating
14149,2011-05-03 09:44:00,1,446.62,221,1,446.62,2,1,2,212,Hibernating
14150,2011-11-04 10:05:00,2,964.82,36,2,964.82,5,3,3,533,Loyalists
14152,2011-04-19 15:46:00,2,621.29,234,2,621.29,2,3,3,233,Others
14154,2011-04-14 15:58:00,2,1345.62,239,2,1345.62,2,3,4,234,Others
14155,2011-03-18 14:13:00,1,118.75,266,1,118.75,2,1,1,211,Hibernating
14156,2011-03-01 14:47:00,55,141651.68,283,55,141651.68,2,5,5,255,Others
14157,2011-11-20 11:32:00,2,432.88,20,2,432.88,5,3,2,532,Loyalists
14158,2011-10-30 15:08:00,1,507.66,40,1,507.66,4,1,2,412,Potential Loyalist
14159,2011-06-05 14:06:00,11,4886.23,187,11,4886.23,3,5,5,355,Loyalists
14161,2010-12-05 13:18:00,3,1393.67,369,3,1393.67,1,3,4,134,Others
14162,2011-06-19 11:36:00,2,467.04,174,2,467.04,3,3,2,332,Loyalists
14163,2011-07-10 14:49:00,4,2445.91,152,4,2445.91,3,4,5,345,Loyalists
14164,2011-09-20 12:18:00,2,1631.77,81,2,1631.77,4,3,4,434,Loyalists
14165,2011-03-09 12:39:00,1,122.54,276,1,122.54,2,1,1,211,Hibernating
14167,2011-01-12 15:44:00,4,723.19,331,4,723.19,1,4,3,143,Others
14171,2011-09-02 16:43:00,1,363.79,98,1,363.79,4,1,2,412,Potential Loyalist
14173,2011-05-04 14:03:00,4,450.84,219,4,450.84,2,4,2,242,Others
14174,2011-11-06 13:17:00,1,134.46,33,1,134.46,5,1,1,511,Potential Loyalist
14175,2011-10-11 11:55:00,3,3544.88,60,3,3544.88,4,3,5,435,Loyalists
14176,2010-12-07 11:45:00,4,1153.8,368,4,1153.8,1,4,4,144,Others
14177,2011-09-05 12:18:00,4,559.41,96,4,559.41,4,4,2,442,Loyalists
14178,2011-12-01 12:01:00,7,1620.93,9,7,1620.93,5,5,4,554,Champions
14179,2011-10-18 14:00:00,2,719.78,52,2,719.78,4,3,3,433,Loyalists
14180,2011-02-01 14:24:00,25,6602.04,311,25,6602.04,1,5,5,155,Others
14184,2011-10-04 12:43:00,1,452.89,67,1,452.89,4,1,2,412,Potential Loyalist
14185,2011-01-12 13:52:00,1,395.3,331,1,395.3,1,1,2,112,Hibernating
14188,2011-02-02 13:46:00,6,2452.36,310,6,2452.36,1,5,5,155,Others
14189,2011-09-04 13:45:00,15,5604.86,96,15,5604.86,4,5,5,455,Champions
14191,2011-11-01 14:49:00,13,4684.76,38,13,4684.76,5,5,5,555,Champions
14193,2011-10-03 09:34:00,2,853.39,68,2,853.39,4,3,3,433,Loyalists
14194,2011-02-04 14:51:00,21,11866.47,308,21,11866.47,1,5,5,155,Others
14195,2011-04-01 16:50:00,2,1012.0,252,2,1012.0,2,3,3,233,Others
14196,2011-08-25 10:25:00,1,335.52,107,1,335.52,3,1,2,312,Others
14198,2011-04-14 14:54:00,4,701.4,239,4,701.4,2,4,3,243,Others
14199,2011-05-05 13:44:00,1,185.4,218,1,185.4,2,1,1,211,Hibernating
14201,2011-06-06 14:35:00,7,814.68,186,7,814.68,3,5,3,353,Loyalists
14204,2011-12-07 13:38:00,1,161.03,2,1,161.03,5,1,1,511,Potential Loyalist
14205,2011-03-20 15:07:00,2,466.7,264,2,466.7,2,3,2,232,Others
14206,2011-04-14 16:38:00,1,328.16,239,1,328.16,2,1,2,212,Hibernating
14208,2011-09-06 12:48:00,1,151.74,95,1,151.74,4,1,1,411,Potential Loyalist
14209,2011-05-10 10:00:00,6,2421.38,214,6,2421.38,2,5,5,255,Others
14210,2010-12-03 12:43:00,6,2883.23,372,6,2883.23,1,5,5,155,Others
14211,2011-09-04 10:51:00,9,2386.3,97,9,2386.3,4,5,5,455,Champions
14212,2011-09-11 12:45:00,1,1070.48,90,1,1070.48,4,1,4,414,Potential Loyalist
14214,2011-07-06 15:02:00,5,1004.38,156,5,1004.38,3,4,3,343,Loyalists
14215,2011-06-06 10:04:00,6,2711.83,187,6,2711.83,3,5,5,355,Loyalists
14216,2011-12-01 14:58:00,4,1839.3,8,4,1839.3,5,4,4,544,Champions
14217,2011-02-01 14:29:00,17,2383.78,311,17,2383.78,1,5,5,155,Others
14218,2011-10-28 10:00:00,1,169.48,43,1,169.48,4,1,1,411,Potential Loyalist
14219,2011-12-05 16:23:00,1,89.94,4,1,89.94,5,1,1,511,Potential Loyalist
14220,2011-04-06 13:23:00,2,945.38,247,2,945.38,2,3,3,233,Others
14221,2011-06-02 16:59:00,9,3745.75,190,9,3745.75,3,5,5,355,Loyalists
14222,2011-06-15 16:42:00,1,683.17,177,1,683.17,3,1,3,313,Others
14223,2011-07-05 11:36:00,3,991.13,158,3,991.13,3,3,3,333,Loyalists
14224,2011-05-08 14:08:00,4,1294.42,215,4,1294.42,2,4,4,244,Others
14226,2011-11-10 12:12:00,5,2232.19,30,5,2232.19,5,4,4,544,Champions
14227,2011-04-08 14:12:00,10,3350.96,245,10,3350.96,2,5,5,255,Others
14229,2011-01-10 12:03:00,3,2004.17,334,3,2004.17,1,3,4,134,Others
14231,2011-06-09 11:05:00,3,925.71,184,3,925.71,3,3,3,333,Loyalists
14232,2011-06-06 09:12:00,5,2048.07,187,5,2048.07,3,4,4,344,Loyalists
14233,2011-02-02 10:41:00,4,2093.67,311,4,2093.67,1,4,4,144,Others
14234,2011-11-09 15:42:00,4,775.46,30,4,775.46,5,4,3,543,Loyalists
14235,2011-07-05 10:57:00,5,3144.86,158,5,3144.86,3,4,5,345,Loyalists
14236,2010-12-02 18:49:00,2,680.16,372,2,680.16,1,3,3,133,Others
14237,2010-12-01 13:20:00,1,322.0,373,1,322.0,1,1,2,112,Hibernating
14238,2011-01-17 14:40:00,1,293.7,326,1,293.7,1,1,2,112,Hibernating
14239,2011-08-01 10:09:00,11,2540.45,131,11,2540.45,3,5,5,355,Loyalists
14240,2011-11-09 13:45:00,2,890.34,30,2,890.34,5,3,3,533,Loyalists
14241,2011-06-09 11:46:00,1,213.7,184,1,213.7,3,1,1,311,Others
14242,2011-01-18 08:53:00,2,418.9,326,2,418.9,1,3,2,132,Others
14243,2011-11-01 13:20:00,10,3389.17,38,10,3389.17,5,5,5,555,Champions
14245,2011-05-04 08:40:00,2,1693.45,220,2,1693.45,2,3,4,234,Others
14246,2011-04-08 08:25:00,3,1474.06,246,3,1474.06,2,3,4,234,Others
14247,2011-03-06 15:21:00,1,136.77,278,1,136.77,2,1,1,211,Hibernating
14248,2011-01-25 14:45:00,1,605.16,318,1,605.16,1,1,3,113,Hibernating
14250,2011-12-02 14:29:00,3,1904.05,7,3,1904.05,5,3,4,534,Loyalists
14251,2011-12-08 08:32:00,5,2879.7,2,5,2879.7,5,4,5,545,Champions
14256,2010-12-10 11:44:00,2,1492.92,365,2,1492.92,1,3,4,134,Others
14257,2011-07-03 13:24:00,5,3719.86,159,5,3719.86,3,4,5,345,Loyalists
14258,2011-01-06 12:18:00,9,16956.16,338,9,16956.16,1,5,5,155,Others
14259,2011-07-21 10:44:00,1,120.0,142,1,120.0,3,1,1,311,Others
14261,2011-10-20 10:04:00,2,1163.45,51,2,1163.45,4,3,4,434,Loyalists
14262,2011-12-01 14:17:00,8,2618.23,8,8,2618.23,5,5,5,555,Champions
14264,2011-04-08 12:20:00,2,333.97,246,2,333.97,2,3,2,232,Others
14265,2011-07-14 09:10:00,2,530.18,149,2,530.18,3,3,2,332,Loyalists
14267,2011-03-24 11:38:00,3,1516.24,261,3,1516.24,2,3,4,234,Others
14270,2011-01-12 09:33:00,1,985.3,332,1,985.3,1,1,3,113,Hibernating
14271,2011-04-28 12:47:00,1,112.32,226,1,112.32,2,1,1,211,Hibernating
14272,2011-09-27 10:08:00,2,437.96,74,2,437.96,4,3,2,432,Loyalists
14273,2011-05-06 08:25:00,4,559.97,218,4,559.97,2,4,2,242,Others
14276,2011-09-02 09:45:00,3,1119.74,99,3,1119.74,3,3,4,334,Loyalists
14277,2011-05-11 13:20:00,3,4216.2,212,3,4216.2,2,3,5,235,Others
14280,2011-05-27 10:37:00,1,134.04,197,1,134.04,2,1,1,211,Hibernating
14282,2011-12-01 12:18:00,15,4300.34,9,15,4300.34,5,5,5,555,Champions
14284,2011-11-09 08:11:00,2,595.25,31,2,595.25,5,3,3,533,Loyalists
14285,2011-11-02 11:59:00,4,1910.01,38,4,1910.01,5,4,4,544,Champions
14286,2011-04-11 08:16:00,3,4628.75,243,3,4628.75,2,3,5,235,Others
14287,2011-12-01 13:25:00,3,176.63,8,3,176.63,5,3,1,531,Loyalists
14288,2011-05-10 13:22:00,1,426.6,213,1,426.6,2,1,2,212,Hibernating
14289,2011-12-01 11:44:00,6,911.26,9,6,911.26,5,5,3,553,Loyalists
14290,2011-10-03 12:17:00,5,3092.21,68,5,3092.21,4,4,5,445,Champions
14291,2011-10-04 11:44:00,11,3883.25,67,11,3883.25,4,5,5,455,Champions
14292,2011-03-02 08:26:00,9,4871.93,283,9,4871.93,2,5,5,255,Others
14293,2010-12-06 10:18:00,4,1554.58,369,4,1554.58,1,4,4,144,Others
14295,2011-10-30 15:50:00,1,166.2,40,1,166.2,4,1,1,411,Potential Loyalist
14297,2011-03-10 08:31:00,4,1305.33,275,4,1305.33,2,4,4,244,Others
14298,2011-09-01 14:26:00,44,61359.94,99,44,61359.94,3,5,5,355,Loyalists
14299,2011-12-01 16:05:00,9,5531.56,8,9,5531.56,5,5,5,555,Champions
14300,2011-11-21 08:57:00,1,43.2,19,1,43.2,5,1,1,511,Potential Loyalist
14301,2011-08-14 15:33:00,1,640.14,117,1,640.14,3,1,3,313,Others
14304,2011-05-01 11:50:00,1,383.45,223,1,383.45,2,1,2,212,Hibernating
14305,2011-08-18 06:20:00,3,1858.96,114,3,1858.96,3,3,4,334,Loyalists
14306,2011-09-15 10:31:00,2,2093.32,86,2,2093.32,4,3,4,434,Loyalists
14307,2010-12-01 11:41:00,6,4266.28,374,6,4266.28,1,5,5,155,Others
14309,2011-12-01 13:33:00,9,2940.92,8,9,2940.92,5,5,5,555,Champions
14311,2011-04-11 10:14:00,1,310.26,243,1,310.26,2,1,2,212,Hibernating
14312,2011-02-02 12:38:00,6,2047.96,311,6,2047.96,1,5,4,154,Others
14314,2011-08-25 10:39:00,1,120.0,107,1,120.0,3,1,1,311,Others
14315,2011-06-01 14:42:00,6,2481.13,191,6,2481.13,3,5,5,355,Loyalists
14317,2011-10-06 10:44:00,1,508.58,65,1,508.58,4,1,2,412,Potential Loyalist
14320,2011-01-11 09:12:00,2,830.3,333,2,830.3,1,3,3,133,Others
14321,2011-01-10 11:35:00,5,1857.57,334,5,1857.57,1,4,4,144,Others
14323,2011-04-15 11:44:00,2,605.06,239,2,605.06,2,3,3,233,Others
14326,2011-04-11 15:04:00,1,183.85,242,1,183.85,2,1,1,211,Hibernating
14327,2011-06-29 13:58:00,1,311.65,163,1,311.65,3,1,2,312,Others
14329,2011-03-11 12:17:00,7,6562.42,274,7,6562.42,2,5,5,255,Others
14331,2011-08-07 13:17:00,2,462.66,124,2,462.66,3,3,2,332,Loyalists
14332,2011-10-04 13:55:00,3,866.31,66,3,866.31,4,3,3,433,Loyalists
14333,2011-10-03 10:38:00,1,415.2,68,1,415.2,4,1,2,412,Potential Loyalist
14334,2011-09-07 10:55:00,8,3224.78,94,8,3224.78,4,5,5,455,Champions
14335,2011-09-04 13:07:00,2,468.26,96,2,468.26,4,3,2,432,Loyalists
14336,2011-05-04 15:37:00,4,1614.91,219,4,1614.91,2,4,4,244,Others
14338,2011-07-01 14:08:00,2,588.22,161,2,588.22,3,3,3,333,Loyalists
14339,2011-04-11 11:06:00,1,309.52,243,1,309.52,2,1,2,212,Hibernating
14340,2011-05-05 09:44:00,1,134.7,219,1,134.7,2,1,1,211,Hibernating
14341,2011-08-01 14:05:00,8,2517.91,130,8,2517.91,3,5,5,355,Loyalists
14342,2011-11-08 17:05:00,4,668.56,31,4,668.56,5,4,3,543,Loyalists
14344,2011-08-04 13:51:00,8,1245.58,127,8,1245.58,3,5,4,354,Loyalists
14345,2011-11-01 09:51:00,1,108.98,39,1,108.98,4,1,1,411,Potential Loyalist
14346,2011-08-11 09:47:00,2,1284.02,121,2,1284.02,3,3,4,334,Loyalists
14348,2011-03-24 16:23:00,1,409.57,260,1,409.57,2,1,2,212,Hibernating
14349,2011-11-29 15:39:00,1,133.5,10,1,133.5,5,1,1,511,Potential Loyalist
14350,2011-03-10 14:14:00,1,282.93,274,1,282.93,2,1,1,211,Hibernating
14351,2011-06-28 11:56:00,1,51.0,165,1,51.0,3,1,1,311,Others
14352,2011-07-05 15:40:00,4,1078.96,157,4,1078.96,3,4,4,344,Loyalists
14353,2011-05-08 16:06:00,1,90.6,215,1,90.6,2,1,1,211,Hibernating
14354,2011-12-04 11:32:00,2,163.62,6,2,163.62,5,3,1,531,Loyalists
14355,2010-12-09 12:16:00,1,348.8,366,1,348.8,1,1,2,112,Hibernating
14356,2011-09-19 14:43:00,2,701.23,81,2,701.23,4,3,3,433,Loyalists
14357,2011-10-27 16:23:00,1,225.77,43,1,225.77,4,1,1,411,Potential Loyalist
14359,2011-09-13 09:03:00,3,912.18,88,3,912.18,4,3,3,433,Loyalists
14360,2011-10-03 12:47:00,4,2128.23,68,4,2128.23,4,4,4,444,Champions
14362,2011-11-17 15:08:00,1,161.2,22,1,161.2,5,1,1,511,Potential Loyalist
14364,2011-06-05 11:42:00,8,3717.35,188,8,3717.35,3,5,5,355,Loyalists
14367,2011-12-01 13:19:00,16,9261.52,8,16,9261.52,5,5,5,555,Champions
14368,2011-01-24 09:52:00,1,310.0,320,1,310.0,1,1,2,112,Hibernating
14371,2011-02-17 16:35:00,1,201.0,295,1,201.0,1,1,1,111,Hibernating
14373,2010-12-16 15:40:00,1,153.1,358,1,153.1,1,1,1,111,Hibernating
14375,2011-06-07 13:44:00,1,257.68,185,1,257.68,3,1,1,311,Others
14377,2011-06-01 13:32:00,2,617.05,191,2,617.05,3,3,3,333,Loyalists
14379,2011-02-17 15:03:00,2,459.08,295,2,459.08,1,3,2,132,Others
14381,2011-10-18 17:10:00,1,202.68,52,1,202.68,4,1,1,411,Potential Loyalist
14382,2011-11-13 16:18:00,1,626.07,26,1,626.07,5,1,3,513,Potential Loyalist
14383,2011-11-01 15:53:00,3,1247.69,38,3,1247.69,5,3,4,534,Loyalists
14385,2011-11-16 11:55:00,3,202.11,24,3,202.11,5,3,1,531,Loyalists
14386,2011-02-16 09:45:00,1,284.8,297,1,284.8,1,1,1,111,Hibernating
14387,2011-11-07 12:29:00,3,1770.56,33,3,1770.56,5,3,4,534,Loyalists
14388,2010-12-02 11:02:00,8,3525.64,373,8,3525.64,1,5,5,155,Others
14389,2011-06-02 12:04:00,2,1043.46,191,2,1043.46,3,3,3,333,Loyalists
14390,2011-11-02 12:20:00,9,4876.52,38,9,4876.52,5,5,5,555,Champions
14393,2011-05-05 18:16:00,1,67.95,218,1,67.95,2,1,1,211,Hibernating
14395,2011-05-01 12:41:00,9,4197.07,223,9,4197.07,2,5,5,255,Others
14396,2010-12-03 15:19:00,2,598.34,371,2,598.34,1,3,3,133,Others
14397,2011-08-04 18:31:00,19,2612.96,127,19,2612.96,3,5,5,355,Loyalists
14400,2011-07-13 15:50:00,1,574.7,149,1,574.7,3,1,3,313,Others
14401,2011-11-01 13:37:00,13,4603.6,38,13,4603.6,5,5,5,555,Champions
14403,2011-08-01 12:57:00,4,1475.81,130,4,1475.81,3,4,4,344,Loyalists
14404,2010-12-05 16:00:00,6,1890.4,369,6,1890.4,1,5,4,154,Others
14406,2011-08-12 16:54:00,1,156.75,119,1,156.75,3,1,1,311,Others
14407,2011-03-08 11:59:00,6,2157.73,277,6,2157.73,2,5,4,254,Others
14408,2011-08-01 11:23:00,7,2606.53,131,7,2606.53,3,5,5,355,Loyalists
14409,2010-12-06 15:03:00,6,2725.55,368,6,2725.55,1,5,5,155,Others
14410,2011-04-04 14:42:00,9,1242.72,249,9,1242.72,2,5,4,254,Others
14411,2011-02-02 10:56:00,1,2126.0,311,1,2126.0,1,1,4,114,Hibernating
14412,2011-09-28 08:48:00,2,770.03,73,2,770.03,4,3,3,433,Loyalists
14413,2010-12-12 13:37:00,1,245.4,362,1,245.4,1,1,1,111,Hibernating
14414,2011-09-01 14:13:00,7,1714.18,99,7,1714.18,3,5,4,354,Loyalists
14415,2011-07-01 17:23:00,13,7515.29,161,13,7515.29,3,5,5,355,Loyalists
14416,2011-11-17 15:22:00,2,490.22,22,2,490.22,5,3,2,532,Loyalists
14418,2011-12-06 11:39:00,3,1937.25,4,3,1937.25,5,3,4,534,Loyalists
14419,2011-04-01 11:47:00,6,1182.16,253,6,1182.16,2,5,4,254,Others
14420,2011-09-01 18:07:00,1,387.52,99,1,387.52,3,1,2,312,Others
14421,2011-05-12 10:49:00,2,813.11,212,2,813.11,2,3,3,233,Others
14422,2011-12-09 11:26:00,6,4263.64,1,6,4263.64,5,5,5,555,Champions
14423,2011-05-05 15:12:00,1,265.2,218,1,265.2,2,1,1,211,Hibernating
14424,2011-11-22 11:48:00,1,322.08,18,1,322.08,5,1,2,512,Potential Loyalist
14426,2011-11-01 12:34:00,10,5182.84,39,10,5182.84,4,5,5,455,Champions
14427,2011-10-07 09:10:00,2,363.34,64,2,363.34,4,3,2,432,Loyalists
14428,2011-12-02 13:17:00,5,1448.38,7,5,1448.38,5,4,4,544,Champions
14431,2011-02-10 10:40:00,1,940.72,303,1,940.72,1,1,3,113,Hibernating
14432,2011-11-01 13:04:00,6,2255.51,38,6,2255.51,5,5,4,554,Champions
14434,2011-11-02 12:18:00,6,1372.8,38,6,1372.8,5,5,4,554,Champions
14436,2011-09-02 10:13:00,1,89.06,99,1,89.06,3,1,1,311,Others
14437,2010-12-09 09:27:00,1,126.0,366,1,126.0,1,1,1,111,Hibernating
14438,2011-02-06 14:56:00,1,263.8,306,1,263.8,1,1,1,111,Hibernating
14439,2011-01-24 11:39:00,1,5322.48,320,1,5322.48,1,1,5,115,Hibernating
14440,2011-12-01 15:42:00,5,3543.39,8,5,3543.39,5,4,5,545,Champions
14441,2011-09-06 09:45:00,4,1712.89,95,4,1712.89,4,4,4,444,Champions
14442,2011-05-19 11:36:00,2,2265.4,205,2,2265.4,2,3,4,234,Others
14443,2011-02-02 15:09:00,4,2028.6,310,4,2028.6,1,4,4,144,Others
14446,2011-04-07 12:10:00,4,1039.58,247,4,1039.58,2,4,3,243,Others
14447,2011-03-04 10:49:00,5,1163.23,281,5,1163.23,2,4,4,244,Others
14448,2010-12-10 17:26:00,2,477.7,364,2,477.7,1,3,2,132,Others
14449,2010-12-02 14:09:00,4,1117.34,372,4,1117.34,1,4,4,144,Others
14450,2011-04-10 12:59:00,3,644.28,243,3,644.28,2,3,3,233,Others
14451,2011-10-10 13:38:00,2,662.59,60,2,662.59,4,3,3,433,Loyalists
14452,2011-09-07 11:32:00,2,264.44,94,2,264.44,4,3,1,431,Loyalists
14453,2011-06-02 14:15:00,1,119.93,190,1,119.93,3,1,1,311,Others
14456,2011-12-04 13:59:00,9,3062.4,5,9,3062.4,5,5,5,555,Champions
14457,2011-02-02 09:39:00,1,227.28,311,1,227.28,1,1,1,111,Hibernating
14459,2011-07-07 13:35:00,1,1837.92,155,1,1837.92,3,1,4,314,Others
14460,2011-02-02 11:55:00,3,464.34,311,3,464.34,1,3,2,132,Others
14461,2011-06-14 13:15:00,3,2103.06,178,3,2103.06,3,3,4,334,Loyalists
14462,2011-01-04 12:45:00,11,2460.54,340,11,2460.54,1,5,5,155,Others
14463,2011-09-02 15:20:00,3,529.62,98,3,529.62,4,3,2,432,Loyalists
14465,2011-04-07 12:29:00,3,1655.92,247,3,1655.92,2,3,4,234,Others
14466,2010-12-02 13:36:00,7,2975.65,372,7,2975.65,1,5,5,155,Others
14467,2011-11-15 12:33:00,4,730.46,25,4,730.46,5,4,3,543,Loyalists
14470,2011-02-25 11:56:00,2,461.19,288,2,461.19,1,3,2,132,Others
14472,2011-06-05 12:44:00,8,2550.98,188,8,2550.98,3,5,5,355,Loyalists
14473,2011-03-02 13:56:00,2,234.34,282,2,234.34,2,3,1,231,Others
14474,2011-10-24 13:26:00,1,547.66,46,1,547.66,4,1,2,412,Potential Loyalist
14475,2011-06-06 13:06:00,3,1232.4,186,3,1232.4,3,3,4,334,Loyalists
14476,2011-03-27 15:39:00,1,215.7,257,1,215.7,2,1,1,211,Hibernating
14477,2011-06-08 13:33:00,4,1474.6,184,4,1474.6,3,4,4,344,Loyalists
14479,2010-12-09 12:59:00,2,490.65,365,2,490.65,1,3,2,132,Others
14480,2011-11-28 16:35:00,1,279.05,11,1,279.05,5,1,1,511,Potential Loyalist
14481,2011-02-25 13:53:00,2,636.51,287,2,636.51,1,3,3,133,Others
14482,2011-09-01 16:44:00,6,2068.15,99,6,2068.15,3,5,4,354,Loyalists
14483,2011-03-03 10:26:00,1,137.1,282,1,137.1,2,1,1,211,Hibernating
14484,2011-10-20 14:11:00,1,321.92,50,1,321.92,4,1,2,412,Potential Loyalist
14485,2011-11-01 12:25:00,1,165.75,39,1,165.75,4,1,1,411,Potential Loyalist
14487,2010-12-06 13:22:00,6,1321.43,368,6,1321.43,1,5,4,154,Others
